year,measure_type,leading_10_ranking,measure,group,subgroup,estimate_type,estimate,reliable
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By sex,Female,Visit count,8711000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By sex,Male,Visit count,7082000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By age,0-17 years old,Visit count,6745000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By age,18-44 years old,Visit count,4241000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By age,45-64 years old,Visit count,2496000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By age,65+ years old,Visit count,2309000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic white,Visit count,7517000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic black,Visit count,4031000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Hispanic,Visit count,3661000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic other,Visit count,584000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By region,Northeast,Visit count,2279000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By region,Midwest,Visit count,2630000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By region,South,Visit count,7265000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By metropolitan statistical area (MSA),MSA,Visit count,13298000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By metropolitan statistical area (MSA),Non-MSA,Visit count,2495000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Private insurance,Visit count,2692000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Medicare,Visit count,2563000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Medicaid,Visit count,6843000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Uninsured,Visit count,1270000.0,Yes
2019,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Other,Visit count,242000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,Total,All visits,Visit count,11157000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By sex,Female,Visit count,6179000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By sex,Male,Visit count,4978000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,0-17 years old,Visit count,1009000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,18-44 years old,Visit count,4258000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,45-64 years old,Visit count,3496000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,65+ years old,Visit count,2394000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic white,Visit count,6215000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic black,Visit count,3068000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Hispanic,Visit count,1518000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic other,Visit count,356000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,Northeast,Visit count,1854000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,Midwest,Visit count,1876000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,South,Visit count,5488000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,West,Visit count,1939000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By metropolitan statistical area (MSA),MSA,Visit count,9212000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By metropolitan statistical area (MSA),Non-MSA,Visit count,1945000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Private insurance,Visit count,2567000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Medicare,Visit count,2877000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Medicaid,Visit count,2924000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Uninsured,Visit count,866000.0,Yes
2019,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Other,Visit count,447000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,Total,All visits,Visit count,8994000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Female,Visit count,5074000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Male,Visit count,3920000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By age,0-17 years old,Visit count,1632000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By age,18-44 years old,Visit count,3546000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By age,45-64 years old,Visit count,2206000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By age,65+ years old,Visit count,1610000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic white,Visit count,5128000.0,Yes
2016,By reason for visit,3,3. Cough,By age,45-64 years old,Visit count,678000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic black,Visit count,1904000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Hispanic,Visit count,1613000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic other,Visit count,349000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By region,Northeast,Visit count,1527000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By region,Midwest,Visit count,1680000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By region,South,Visit count,3946000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By region,West,Visit count,1841000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By metropolitan statistical area (MSA),MSA,Visit count,7392000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By metropolitan statistical area (MSA),Non-MSA,Visit count,1601000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Private insurance,Visit count,1917000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Medicare,Visit count,1696000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Medicaid,Visit count,2910000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Uninsured,Visit count,853000.0,Yes
2019,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Other,Visit count,184000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,Total,All visits,Visit count,7927000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By sex,Female,Visit count,5423000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By sex,Male,Visit count,2504000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,0-17 years old,Visit count,882000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,18-44 years old,Visit count,3723000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,45-64 years old,Visit count,1371000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,65+ years old,Visit count,1950000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic white,Visit count,4617000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic black,Visit count,1567000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Hispanic,Visit count,1417000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic other,Visit count,326000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,Northeast,Visit count,1016000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,Midwest,Visit count,1654000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,South,Visit count,3417000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,West,Visit count,1840000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By metropolitan statistical area (MSA),MSA,Visit count,6492000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By metropolitan statistical area (MSA),Non-MSA,Visit count,1435000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Private insurance,Visit count,1826000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Medicare,Visit count,1811000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Medicaid,Visit count,2448000.0,Yes
2019,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Uninsured,Visit count,726000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",Total,All visits,Visit count,5693000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By sex,Female,Visit count,2426000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By sex,Male,Visit count,3266000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,0-17 years old,Visit count,515000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,18-44 years old,Visit count,3110000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,45-64 years old,Visit count,1527000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,65+ years old,Visit count,541000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic white,Visit count,3562000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic black,Visit count,1279000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Hispanic,Visit count,626000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic other,Visit count,225000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,Northeast,Visit count,1097000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,Midwest,Visit count,1231000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,South,Visit count,2142000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,West,Visit count,1223000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By metropolitan statistical area (MSA),MSA,Visit count,4929000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By metropolitan statistical area (MSA),Non-MSA,Visit count,764000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Private insurance,Visit count,988000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Medicare,Visit count,744000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Medicaid,Visit count,2209000.0,Yes
2019,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Uninsured,Visit count,697000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,Total,All visits,Visit count,5408000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By sex,Female,Visit count,2665000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By sex,Male,Visit count,2743000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By age,18-44 years old,Visit count,830000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By age,45-64 years old,Visit count,1799000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By age,65+ years old,Visit count,2668000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Non-Hispanic white,Visit count,3583000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Non-Hispanic black,Visit count,1065000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Hispanic,Visit count,565000.0,Yes
2019,By primary diagnosis,8,8. Diseases of the circulatory system,By region,Northeast,Visit count,802000.0,Yes
